Name,Value,Geography,GeoID,Source,Vintage,Variable,Year
Chaplin,2156,Town,0915013810,DPH,DPH,Population Estimate,2022
Chaplin,2143,Town,0915013810,DPH,DPH,Population Estimate,2021
Chaplin,2141,Town,0915013810,DPH,DPH,Population Estimate,2020
Chaplin,0,Town,0915013810,Building Permits Survey,NA,New Housing Units,2020
Chaplin,0,Town,0915013810,Building Permits Survey,NA,New Housing Units,2021
Chaplin,0,Town,0915013810,Building Permits Survey,NA,New Housing Units,2022
Chaplin,0,Town,0915013810,Building Permits Survey,NA,New Housing Units,2023
Cheshire,28855,Town,0914014160,PEP,2020,Population Estimate,Apr 1 2020 Estimate
Cheshire,28806,Town,0914014160,PEP,2020,Population Estimate,2020
Cheshire,28702,Town,0914014160,PEP,2021,Estimate Base,2020
Cheshire,28644,Town,0914014160,PEP,2021,Population Estimate,2020
Cheshire,28628,Town,0914014160,PEP,2021,Population Estimate,2021
Cheshire,28729,Town,0914014160,PEP,2022,Estimate Base,2020
Cheshire,28599,Town,0914014160,PEP,2022,Population Estimate,2020
Cheshire,28731,Town,0914014160,PEP,2022,Population Estimate,2021
Cheshire,28994,Town,0914014160,PEP,2022,Population Estimate,2022
Cheshire,28727,Town,0914014160,PEP,2023,Estimate Base,2020
Cheshire,28612,Town,0914014160,PEP,2023,Population Estimate,2020
Cheshire,28725,Town,0914014160,PEP,2023,Population Estimate,2021
Cheshire,28997,Town,0914014160,PEP,2023,Population Estimate,2022
Cheshire,29200,Town,0914014160,PEP,2023,Population Estimate,2023
Cheshire,10401,Town,0914014160,2020 Census PL File,NA,HousingUnits,Apr 1 2020 Estimate
Cheshire,28733,Town,0914014160,2020 Census PL File,NA,Population,Apr 1 2020 Estimate
Cheshire,28994,Town,0914014160,DPH,DPH,Population Estimate,2022
Cheshire,28628,Town,0914014160,DPH,DPH,Population Estimate,2021
Cheshire,28728,Town,0914014160,DPH,DPH,Population Estimate,2020
Cheshire,31,Town,0914014160,Building Permits Survey,NA,New Housing Units,2020
Cheshire,42,Town,0914014160,Building Permits Survey,NA,New Housing Units,2021
Cheshire,44,Town,0914014160,Building Permits Survey,NA,New Housing Units,2022
Cheshire,104,Town,0914014160,Building Permits Survey,NA,New Housing Units,2023
Chester,4183,Town,0913014300,PEP,2020,Population Estimate,Apr 1 2020 Estimate
Chester,4175,Town,0913014300,PEP,2020,Population Estimate,2020
Chester,3752,Town,0913014300,PEP,2021,Estimate Base,2020
Chester,3743,Town,0913014300,PEP,2021,Population Estimate,2020
Chester,3752,Town,0913014300,PEP,2021,Population Estimate,2021
Chester,3746,Town,0913014300,PEP,2022,Estimate Base,2020
Chester,3739,Town,0913014300,PEP,2022,Population Estimate,2020
Chester,3759,Town,0913014300,PEP,2022,Population Estimate,2021
Chester,3757,Town,0913014300,PEP,2022,Population Estimate,2022
Chester,3746,Town,0913014300,PEP,2023,Estimate Base,2020
Chester,3738,Town,0913014300,PEP,2023,Population Estimate,2020
Chester,3759,Town,0913014300,PEP,2023,Population Estimate,2021
Chester,3764,Town,0913014300,PEP,2023,Population Estimate,2022
Chester,3761,Town,0913014300,PEP,2023,Population Estimate,2023
Chester,3749,Town,0913014300,2020 Census PL File,NA,Population,Apr 1 2020 Estimate
Chester,1793,Town,0913014300,2020 Census PL File,NA,HousingUnits,Apr 1 2020 Estimate
Chester,3757,Town,0913014300,DPH,DPH,Population Estimate,2022
Chester,3752,Town,0913014300,DPH,DPH,Population Estimate,2021
Chester,3744,Town,0913014300,DPH,DPH,Population Estimate,2020
Chester,0,Town,0913014300,Building Permits Survey,NA,New Housing Units,2020
Chester,0,Town,0913014300,Building Permits Survey,NA,New Housing Units,2021
Chester,0,Town,0913014300,Building Permits Survey,NA,New Housing Units,2022
Chester,0,Town,0913014300,Building Permits Survey,NA,New Housing Units,2023
Clinton,12899,Town,0913015350,PEP,2020,Population Estimate,Apr 1 2020 Estimate
Clinton,12881,Town,0913015350,PEP,2020,Population Estimate,2020
Clinton,13256,Town,0913015350,PEP,2021,Estimate Base,2020
Clinton,13236,Town,0913015350,PEP,2021,Population Estimate,2020
Clinton,13400,Town,0913015350,PEP,2021,Population Estimate,2021
Clinton,13187,Town,0913015350,PEP,2022,Estimate Base,2020
Clinton,13169,Town,0913015350,PEP,2022,Population Estimate,2020
Clinton,13372,Town,0913015350,PEP,2022,Population Estimate,2021
Clinton,13399,Town,0913015350,PEP,2022,Population Estimate,2022
Clinton,13188,Town,0913015350,PEP,2023,Estimate Base,2020
Clinton,13170,Town,0913015350,PEP,2023,Population Estimate,2020
Clinton,13373,Town,0913015350,PEP,2023,Population Estimate,2021
Clinton,13402,Town,0913015350,PEP,2023,Population Estimate,2022
Clinton,13402,Town,0913015350,PEP,2023,Population Estimate,2023
Clinton,6283,Town,0913015350,2020 Census PL File,NA,HousingUnits,Apr 1 2020 Estimate
Clinton,13185,Town,0913015350,2020 Census PL File,NA,Population,Apr 1 2020 Estimate
Clinton,13399,Town,0913015350,DPH,DPH,Population Estimate,2022
Clinton,13400,Town,0913015350,DPH,DPH,Population Estimate,2021
Clinton,13174,Town,0913015350,DPH,DPH,Population Estimate,2020
Clinton,64,Town,0913015350,Building Permits Survey,NA,New Housing Units,2020
Clinton,16,Town,0913015350,Building Permits Survey,NA,New Housing Units,2021
Clinton,9,Town,0913015350,Building Permits Survey,NA,New Housing Units,2022
Clinton,11,Town,0913015350,Building Permits Survey,NA,New Housing Units,2023
Colchester,15805,Town,0918015910,PEP,2020,Population Estimate,Apr 1 2020 Estimate
Colchester,15774,Town,0918015910,PEP,2020,Population Estimate,2020
Colchester,15507,Town,0918015910,PEP,2021,Estimate Base,2020
Colchester,15479,Town,0918015910,PEP,2021,Population Estimate,2020
Colchester,15501,Town,0918015910,PEP,2021,Population Estimate,2021
Colchester,15547,Town,0918015910,PEP,2022,Estimate Base,2020
Colchester,15513,Town,0918015910,PEP,2022,Population Estimate,2020
Colchester,15557,Town,0918015910,PEP,2022,Population Estimate,2021
Colchester,15572,Town,0918015910,PEP,2022,Population Estimate,2022
Colchester,15545,Town,0918015910,PEP,2023,Estimate Base,2020
Colchester,15485,Town,0918015910,PEP,2023,Population Estimate,2020
Colchester,15521,Town,0918015910,PEP,2023,Population Estimate,2021
Colchester,15520,Town,0918015910,PEP,2023,Population Estimate,2022
Colchester,15504,Town,0918015910,PEP,2023,Population Estimate,2023
Colchester,15555,Town,0918015910,2020 Census PL File,NA,Population,Apr 1 2020 Estimate
Colchester,6441,Town,0918015910,2020 Census PL File,NA,HousingUnits,Apr 1 2020 Estimate
Colchester,15572,Town,0918015910,DPH,DPH,Population Estimate,2022
Colchester,15501,Town,0918015910,DPH,DPH,Population Estimate,2021
Colchester,15548,Town,0918015910,DPH,DPH,Population Estimate,2020
Colchester,20,Town,0918015910,Building Permits Survey,NA,New Housing Units,2020
Colchester,20,Town,0918015910,Building Permits Survey,NA,New Housing Units,2021
Colchester,16,Town,0918015910,Building Permits Survey,NA,New Housing Units,2022
Colchester,14,Town,0918015910,Building Permits Survey,NA,New Housing Units,2023
Colebrook,1399,Town,0916016050,PEP,2020,Population Estimate,Apr 1 2020 Estimate
Colebrook,1396,Town,0916016050,PEP,2020,Population Estimate,2020
Colebrook,1359,Town,0916016050,PEP,2021,Estimate Base,2020
Colebrook,1357,Town,0916016050,PEP,2021,Population Estimate,2020
Colebrook,1357,Town,0916016050,PEP,2021,Population Estimate,2021
Colebrook,1360,Town,0916016050,PEP,2022,Estimate Base,2020
Colebrook,1357,Town,0916016050,PEP,2022,Population Estimate,2020
Colebrook,1364,Town,0916016050,PEP,2022,Population Estimate,2021
Colebrook,1369,Town,0916016050,PEP,2022,Population Estimate,2022
Colebrook,1359,Town,0916016050,PEP,2023,Estimate Base,2020
Colebrook,1356,Town,0916016050,PEP,2023,Population Estimate,2020
Colebrook,1363,Town,0916016050,PEP,2023,Population Estimate,2021
Colebrook,1369,Town,0916016050,PEP,2023,Population Estimate,2022
Colebrook,1368,Town,0916016050,PEP,2023,Population Estimate,2023
Colebrook,694,Town,0916016050,2020 Census PL File,NA,HousingUnits,Apr 1 2020 Estimate
Colebrook,1361,Town,0916016050,2020 Census PL File,NA,Population,Apr 1 2020 Estimate
Colebrook,1369,Town,0916016050,DPH,DPH,Population Estimate,2022
Colebrook,1357,Town,0916016050,DPH,DPH,Population Estimate,2021
Colebrook,1360,Town,0916016050,DPH,DPH,Population Estimate,2020
Colebrook,1,Town,0916016050,Building Permits Survey,NA,New Housing Units,2020
Colebrook,3,Town,0916016050,Building Permits Survey,NA,New Housing Units,2021
Colebrook,1,Town,0916016050,Building Permits Survey,NA,New Housing Units,2022
Colebrook,3,Town,0916016050,Building Permits Survey,NA,New Housing Units,2023
Columbia,5364,Town,0911016400,PEP,2020,Population Estimate,Apr 1 2020 Estimate
Columbia,5355,Town,0911016400,PEP,2020,Population Estimate,2020
Columbia,5255,Town,0911016400,PEP,2021,Estimate Base,2020
Columbia,5243,Town,0911016400,PEP,2021,Population Estimate,2020
Columbia,5246,Town,0911016400,PEP,2021,Population Estimate,2021
Columbia,5281,Town,0911016400,PEP,2022,Estimate Base,2020
Columbia,5267,Town,0911016400,PEP,2022,Population Estimate,2020
Columbia,5266,Town,0911016400,PEP,2022,Population Estimate,2021
Columbia,5258,Town,0911016400,PEP,2022,Population Estimate,2022
Columbia,5282,Town,0911016400,PEP,2023,Estimate Base,2020
Columbia,5269,Town,0911016400,PEP,2023,Population Estimate,2020
Columbia,5268,Town,0911016400,PEP,2023,Population Estimate,2021
Columbia,5258,Town,0911016400,PEP,2023,Population Estimate,2022
Columbia,5268,Town,0911016400,PEP,2023,Population Estimate,2023
Columbia,5272,Town,0911016400,2020 Census PL File,NA,Population,Apr 1 2020 Estimate
Columbia,2294,Town,0911016400,2020 Census PL File,NA,HousingUnits,Apr 1 2020 Estimate
Columbia,5258,Town,0911016400,DPH,DPH,Population Estimate,2022
Columbia,5246,Town,0911016400,DPH,DPH,Population Estimate,2021
Columbia,5263,Town,0911016400,DPH,DPH,Population Estimate,2020
Columbia,2,Town,0911016400,Building Permits Survey,NA,New Housing Units,2020
Columbia,2,Town,0911016400,Building Permits Survey,NA,New Housing Units,2021
Columbia,6,Town,0911016400,Building Permits Survey,NA,New Housing Units,2022
Columbia,3,Town,0911016400,Building Permits Survey,NA,New Housing Units,2023
Connecticut,3605597,State,09,DPH,DPH,Population Estimate,2021
Connecticut,3603448,State,09,DPH,DPH,Population Estimate,2020
Connecticut,3557006,State,09,PEP,2020,Population Estimate,2020
Connecticut,-9016,State,09,PEP,2020,Population Change (#),2020
Connecticut,34258,State,09,PEP,2020,Births,2020
Connecticut,33477,State,09,PEP,2020,Deaths,2020
Connecticut,781,State,09,PEP,2020,Natural Increase,2020
Connecticut,9387,State,09,PEP,2020,International Migration,2020
Connecticut,-19294,State,09,PEP,2020,Domestic Migration,2020
Connecticut,-9907,State,09,PEP,2020,Net Migration,2020
Connecticut,110,State,09,PEP,2020,Residual,2020
Connecticut,9.618942955,State,09,PEP,2020,RBIRTH,2020
Connecticut,9.399654192,State,09,PEP,2020,RDEATH,2020
Connecticut,0.219288763,State,09,PEP,2020,RNATURALINC,2020
Connecticut,2.63567685,State,09,PEP,2020,RINTERNATIONALMIG,2020
Connecticut,-5.417359022,State,09,PEP,2020,RDOMESTICMIG,2020
Connecticut,-2.781682172,State,09,PEP,2020,RNETMIG,2020
Connecticut,3605944,State,09,PEP,2021,Estimate Base,2020
Connecticut,3600260,State,09,PEP,2021,Population Estimate,2020
Connecticut,3605597,State,09,PEP,2021,Population Estimate,2021
Connecticut,-5684,State,09,PEP,2021,Population Change (#),2020
Connecticut,5337,State,09,PEP,2021,Population Change (#),2021
Connecticut,8290,State,09,PEP,2021,Births,2020
Connecticut,32671,State,09,PEP,2021,Births,2021
Connecticut,9428,State,09,PEP,2021,Deaths,2020
Connecticut,37646,State,09,PEP,2021,Deaths,2021
Connecticut,-1138,State,09,PEP,2021,Natural Increase,2020
Connecticut,-4975,State,09,PEP,2021,Natural Increase,2021
Connecticut,413,State,09,PEP,2021,International Migration,2020
Connecticut,4583,State,09,PEP,2021,International Migration,2021
Connecticut,-4908,State,09,PEP,2021,Domestic Migration,2020
Connecticut,5134,State,09,PEP,2021,Domestic Migration,2021
Connecticut,-4495,State,09,PEP,2021,Net Migration,2020
Connecticut,9717,State,09,PEP,2021,Net Migration,2021
Connecticut,-51,State,09,PEP,2021,Residual,2020
Connecticut,595,State,09,PEP,2021,Residual,2021
Connecticut,9.067901292,State,09,PEP,2021,RBIRTH,2021
Connecticut,10.44872248,State,09,PEP,2021,RDEATH,2021
Connecticut,-1.380821185,State,09,PEP,2021,RNATURALINC,2021
Connecticut,1.272020802,State,09,PEP,2021,RINTERNATIONALMIG,2021
Connecticut,1.424951952,State,09,PEP,2021,RDOMESTICMIG,2021
Connecticut,2.696972754,State,09,PEP,2021,RNETMIG,2021
Connecticut,3605942,State,09,PEP,2022,Estimate Base,2020
Connecticut,3597362,State,09,PEP,2022,Population Estimate,2020
Connecticut,3623355,State,09,PEP,2022,Population Estimate,2021
Connecticut,3626205,State,09,PEP,2022,Population Estimate,2022
Connecticut,-8580,State,09,PEP,2022,Population Change (#),2020
Connecticut,25993,State,09,PEP,2022,Population Change (#),2021
Connecticut,2850,State,09,PEP,2022,Population Change (#),2022
Connecticut,8465,State,09,PEP,2022,Births,2020
Connecticut,33896,State,09,PEP,2022,Births,2021
Connecticut,35818,State,09,PEP,2022,Births,2022
Connecticut,11915,State,09,PEP,2022,Deaths,2020
Connecticut,34649,State,09,PEP,2022,Deaths,2021
Connecticut,34902,State,09,PEP,2022,Deaths,2022
Connecticut,-3450,State,09,PEP,2022,NATURALCHG,2020
Connecticut,-753,State,09,PEP,2022,NATURALCHG,2021
Connecticut,916,State,09,PEP,2022,NATURALCHG,2022
Connecticut,410,State,09,PEP,2022,International Migration,2020
Connecticut,6217,State,09,PEP,2022,International Migration,2021
Connecticut,16296,State,09,PEP,2022,International Migration,2022
Connecticut,-5548,State,09,PEP,2022,Domestic Migration,2020
Connecticut,19019,State,09,PEP,2022,Domestic Migration,2021
Connecticut,-13547,State,09,PEP,2022,Domestic Migration,2022
Connecticut,-5138,State,09,PEP,2022,Net Migration,2020
Connecticut,25236,State,09,PEP,2022,Net Migration,2021
Connecticut,2749,State,09,PEP,2022,Net Migration,2022
Connecticut,8,State,09,PEP,2022,Residual,2020
Connecticut,1510,State,09,PEP,2022,Residual,2021
Connecticut,-815,State,09,PEP,2022,Residual,2022
Connecticut,9.388541332,State,09,PEP,2022,RBIRTH,2021
Connecticut,9.881427287,State,09,PEP,2022,RBIRTH,2022
Connecticut,9.597107877,State,09,PEP,2022,RDEATH,2021
Connecticut,9.628722295,State,09,PEP,2022,RDEATH,2022
Connecticut,-0.208566545,State,09,PEP,2022,RNATURALCHG,2021
Connecticut,0.252704992,State,09,PEP,2022,RNATURALCHG,2022
Connecticut,1.721989658,State,09,PEP,2022,RINTERNATIONALMIG,2021
Connecticut,4.49572112,State,09,PEP,2022,RINTERNATIONALMIG,2022
Connecticut,5.267897911,State,09,PEP,2022,RDOMESTICMIG,2021
Connecticut,-3.737330266,State,09,PEP,2022,RDOMESTICMIG,2022
Connecticut,6.989887569,State,09,PEP,2022,RNETMIG,2021
Connecticut,0.758390854,State,09,PEP,2022,RNETMIG,2022
Connecticut,3605912,State,09,PEP,2023,Estimate Base,2020
Connecticut,3577586,State,09,PEP,2023,Population Estimate,2020
Connecticut,3603691,State,09,PEP,2023,Population Estimate,2021
Connecticut,3608706,State,09,PEP,2023,Population Estimate,2022
Connecticut,3617176,State,09,PEP,2023,Population Estimate,2023
Connecticut,-28326,State,09,PEP,2023,Population Change (#),2020
Connecticut,26105,State,09,PEP,2023,Population Change (#),2021
Connecticut,5015,State,09,PEP,2023,Population Change (#),2022
Connecticut,8470,State,09,PEP,2023,Population Change (#),2023
Connecticut,8465,State,09,PEP,2023,Births,2020
Connecticut,33942,State,09,PEP,2023,Births,2021
Connecticut,35572,State,09,PEP,2023,Births,2022
Connecticut,34957,State,09,PEP,2023,Births,2023
Connecticut,11938,State,09,PEP,2023,Deaths,2020
Connecticut,34571,State,09,PEP,2023,Deaths,2021
Connecticut,34833,State,09,PEP,2023,Deaths,2022
Connecticut,32842,State,09,PEP,2023,Deaths,2023
Connecticut,-3473,State,09,PEP,2023,NATURALCHG,2020
Connecticut,-629,State,09,PEP,2023,NATURALCHG,2021
Connecticut,739,State,09,PEP,2023,NATURALCHG,2022
Connecticut,2115,State,09,PEP,2023,NATURALCHG,2023
Connecticut,410,State,09,PEP,2023,International Migration,2020
Connecticut,6217,State,09,PEP,2023,International Migration,2021
Connecticut,15562,State,09,PEP,2023,International Migration,2022
Connecticut,15264,State,09,PEP,2023,International Migration,2023
Connecticut,-21420,State,09,PEP,2023,Domestic Migration,2020
Connecticut,19032,State,09,PEP,2023,Domestic Migration,2021
Connecticut,-10081,State,09,PEP,2023,Domestic Migration,2022
Connecticut,-9016,State,09,PEP,2023,Domestic Migration,2023
Connecticut,-21010,State,09,PEP,2023,Net Migration,2020
Connecticut,25249,State,09,PEP,2023,Net Migration,2021
Connecticut,5481,State,09,PEP,2023,Net Migration,2022
Connecticut,6248,State,09,PEP,2023,Net Migration,2023
Connecticut,-3843,State,09,PEP,2023,Residual,2020
Connecticut,1485,State,09,PEP,2023,Residual,2021
Connecticut,-1205,State,09,PEP,2023,Residual,2022
Connecticut,107,State,09,PEP,2023,Residual,2023
Connecticut,9.452914851,State,09,PEP,2023,RBIRTH,2021
Connecticut,9.864127002,State,09,PEP,2023,RBIRTH,2022
Connecticut,9.675497054,State,09,PEP,2023,RBIRTH,2023
Connecticut,9.628092608,State,09,PEP,2023,RDEATH,2021
Connecticut,9.659202066,State,09,PEP,2023,RDEATH,2022
Connecticut,9.090101388,State,09,PEP,2023,RDEATH,2023
Connecticut,-0.175177757,State,09,PEP,2023,RNATURALCHG,2021
Connecticut,0.204924937,State,09,PEP,2023,RNATURALCHG,2022
Connecticut,0.585395665,State,09,PEP,2023,RNATURALCHG,2023
Connecticut,1.731446928,State,09,PEP,2023,RINTERNATIONALMIG,2021
Connecticut,4.315347588,State,09,PEP,2023,RINTERNATIONALMIG,2022
Connecticut,4.224812971,State,09,PEP,2023,RINTERNATIONALMIG,2023
Connecticut,5.300450045,State,09,PEP,2023,RDOMESTICMIG,2021
Connecticut,-2.795464531,State,09,PEP,2023,RDOMESTICMIG,2022
Connecticut,-2.495473909,State,09,PEP,2023,RDOMESTICMIG,2023
Connecticut,7.031896973,State,09,PEP,2023,RNETMIG,2021
Connecticut,1.519883057,State,09,PEP,2023,RNETMIG,2022
Connecticut,1.729339062,State,09,PEP,2023,RNETMIG,2023
Connecticut,1530197,State,09,2020 Census PL File,NA,HousingUnits,Apr 1 2020 Estimate
Connecticut,3605944,State,09,2020 Census PL File,NA,Population,Apr 1 2020 Estimate
Connecticut,3626205,State,09,DPH,DPH,Population Estimate,2022
Cornwall,1362,Town,0916017240,PEP,2020,Population Estimate,Apr 1 2020 Estimate
Cornwall,1360,Town,0916017240,PEP,2020,Population Estimate,2020
Cornwall,1575,Town,0916017240,PEP,2021,Estimate Base,2020
Cornwall,1574,Town,0916017240,PEP,2021,Population Estimate,2020
Cornwall,1571,Town,0916017240,PEP,2021,Population Estimate,2021
Cornwall,1570,Town,0916017240,PEP,2022,Estimate Base,2020
Cornwall,1568,Town,0916017240,PEP,2022,Population Estimate,2020
Cornwall,1573,Town,0916017240,PEP,2022,Population Estimate,2021
Cornwall,1573,Town,0916017240,PEP,2022,Population Estimate,2022
Cornwall,1567,Town,0916017240,PEP,2023,Estimate Base,2020
Cornwall,1565,Town,0916017240,PEP,2023,Population Estimate,2020
Cornwall,1571,Town,0916017240,PEP,2023,Population Estimate,2021
Cornwall,1571,Town,0916017240,PEP,2023,Population Estimate,2022
Cornwall,1575,Town,0916017240,PEP,2023,Population Estimate,2023
Cornwall,1567,Town,0916017240,2020 Census PL File,NA,Population,Apr 1 2020 Estimate
Cornwall,1002,Town,0916017240,2020 Census PL File,NA,HousingUnits,Apr 1 2020 Estimate
Cornwall,1573,Town,0916017240,DPH,DPH,Population Estimate,2022
Cornwall,1571,Town,0916017240,DPH,DPH,Population Estimate,2021
Cornwall,1566,Town,0916017240,DPH,DPH,Population Estimate,2020
Cornwall,0,Town,0916017240,Building Permits Survey,NA,New Housing Units,2020
Cornwall,1,Town,0916017240,Building Permits Survey,NA,New Housing Units,2021
Cornwall,3,Town,0916017240,Building Permits Survey,NA,New Housing Units,2022
Cornwall,2,Town,0916017240,Building Permits Survey,NA,New Housing Units,2023
Coventry,12405,Town,0911017800,PEP,2020,Population Estimate,Apr 1 2020 Estimate
Coventry,12389,Town,0911017800,PEP,2020,Population Estimate,2020
Coventry,12174,Town,0911017800,PEP,2021,Estimate Base,2020
Coventry,12158,Town,0911017800,PEP,2021,Population Estimate,2020
Coventry,12205,Town,0911017800,PEP,2021,Population Estimate,2021
Coventry,12235,Town,0911017800,PEP,2022,Estimate Base,2020
Coventry,12215,Town,0911017800,PEP,2022,Population Estimate,2020
Coventry,12255,Town,0911017800,PEP,2022,Population Estimate,2021
Coventry,12285,Town,0911017800,PEP,2022,Population Estimate,2022
Coventry,12237,Town,0911017800,PEP,2023,Estimate Base,2020
Coventry,12217,Town,0911017800,PEP,2023,Population Estimate,2020
Coventry,12257,Town,0911017800,PEP,2023,Population Estimate,2021
Coventry,12283,Town,0911017800,PEP,2023,Population Estimate,2022
Coventry,12308,Town,0911017800,PEP,2023,Population Estimate,2023
Coventry,5273,Town,0911017800,2020 Census PL File,NA,HousingUnits,Apr 1 2020 Estimate
Coventry,12235,Town,0911017800,2020 Census PL File,NA,Population,Apr 1 2020 Estimate
Coventry,12285,Town,0911017800,DPH,DPH,Population Estimate,2022
Coventry,12205,Town,0911017800,DPH,DPH,Population Estimate,2021
Coventry,12238,Town,0911017800,DPH,DPH,Population Estimate,2020
Coventry,24,Town,0911017800,Building Permits Survey,NA,New Housing Units,2020
Coventry,28,Town,0911017800,Building Permits Survey,NA,New Housing Units,2021
Coventry,14,Town,0911017800,Building Permits Survey,NA,New Housing Units,2022
Coventry,14,Town,0911017800,Building Permits Survey,NA,New Housing Units,2023
Cromwell,13796,Town,0913018080,PEP,2020,Population Estimate,Apr 1 2020 Estimate
Cromwell,13772,Town,0913018080,PEP,2020,Population Estimate,2020
Cromwell,14271,Town,0913018080,PEP,2021,Estimate Base,2020
Cromwell,14244,Town,0913018080,PEP,2021,Population Estimate,2020
Cromwell,14302,Town,0913018080,PEP,2021,Population Estimate,2021
Cromwell,14222,Town,0913018080,PEP,2022,Estimate Base,2020
Cromwell,14198,Town,0913018080,PEP,2022,Population Estimate,2020
Cromwell,14291,Town,0913018080,PEP,2022,Population Estimate,2021
Cromwell,14317,Town,0913018080,PEP,2022,Population Estimate,2022
Cromwell,14229,Town,0913018080,PEP,2023,Estimate Base,2020
Cromwell,14221,Town,0913018080,PEP,2023,Population Estimate,2020
Cromwell,14315,Town,0913018080,PEP,2023,Population Estimate,2021
Cromwell,14358,Town,0913018080,PEP,2023,Population Estimate,2022
Cromwell,14363,Town,0913018080,PEP,2023,Population Estimate,2023
Cromwell,6162,Town,0913018080,2020 Census PL File,NA,HousingUnits,Apr 1 2020 Estimate
Cromwell,14225,Town,0913018080,2020 Census PL File,NA,Population,Apr 1 2020 Estimate
Cromwell,14317,Town,0913018080,DPH,DPH,Population Estimate,2022
Cromwell,14302,Town,0913018080,DPH,DPH,Population Estimate,2021
Cromwell,14203,Town,0913018080,DPH,DPH,Population Estimate,2020
Cromwell,11,Town,0913018080,Building Permits Survey,NA,New Housing Units,2020
Cromwell,13,Town,0913018080,Building Permits Survey,NA,New Housing Units,2021
Cromwell,11,Town,0913018080,Building Permits Survey,NA,New Housing Units,2022
Cromwell,9,Town,0913018080,Building Permits Survey,NA,New Housing Units,2023
Danbury,84475,Town,0919018500,PEP,2020,Population Estimate,Apr 1 2020 Estimate
Danbury,84317,Town,0919018500,PEP,2020,Population Estimate,2020
Danbury,86550,Town,0919018500,PEP,2021,Estimate Base,2020
Danbury,86356,Town,0919018500,PEP,2021,Population Estimate,2020
Danbury,86759,Town,0919018500,PEP,2021,Population Estimate,2021
Danbury,86510,Town,0919018500,PEP,2022,Estimate Base,2020
Danbury,86254,Town,0919018500,PEP,2022,Population Estimate,2020
Danbury,87105,Town,0919018500,PEP,2022,Population Estimate,2021
Danbury,86967,Town,0919018500,PEP,2022,Population Estimate,2022
Danbury,86511,Town,0919018500,PEP,2023,Estimate Base,2020
Danbury,85732,Town,0919018500,PEP,2023,Population Estimate,2020
Danbury,86599,Town,0919018500,PEP,2023,Population Estimate,2021
Danbury,86433,Town,0919018500,PEP,2023,Population Estimate,2022
Danbury,86124,Town,0919018500,PEP,2023,Population Estimate,2023
Danbury,33562,Town,0919018500,2020 Census PL File,NA,HousingUnits,Apr 1 2020 Estimate
Danbury,86518,Town,0919018500,2020 Census PL File,NA,Population,Apr 1 2020 Estimate
Danbury,86967,Town,0919018500,DPH,DPH,Population Estimate,2022
Danbury,86759,Town,0919018500,DPH,DPH,Population Estimate,2021
Danbury,86570,Town,0919018500,DPH,DPH,Population Estimate,2020
Danbury,188,Town,0919018500,Building Permits Survey,NA,New Housing Units,2020
Danbury,71,Town,0919018500,Building Permits Survey,NA,New Housing Units,2021
Danbury,38,Town,0919018500,Building Permits Survey,NA,New Housing Units,2022
Danbury,4,Town,0919018500,Building Permits Survey,NA,New Housing Units,2023
Darien,21722,Town,0919018850,PEP,2020,Population Estimate,Apr 1 2020 Estimate
Darien,21693,Town,0919018850,PEP,2020,Population Estimate,2020
Darien,21488,Town,0919018850,PEP,2021,Estimate Base,2020
Darien,21451,Town,0919018850,PEP,2021,Population Estimate,2020
Darien,21500,Town,0919018850,PEP,2021,Population Estimate,2021
Darien,21499,Town,0919018850,PEP,2022,Estimate Base,2020
Darien,21440,Town,0919018850,PEP,2022,Population Estimate,2020
Darien,21566,Town,0919018850,PEP,2022,Population Estimate,2021
Darien,21926,Town,0919018850,PEP,2022,Population Estimate,2022
Darien,21502,Town,0919018850,PEP,2023,Estimate Base,2020
Darien,21444,Town,0919018850,PEP,2023,Population Estimate,2020
Darien,21567,Town,0919018850,PEP,2023,Population Estimate,2021
Darien,21921,Town,0919018850,PEP,2023,Population Estimate,2022
Darien,22020,Town,0919018850,PEP,2023,Population Estimate,2023
Darien,7265,Town,0919018850,2020 Census PL File,NA,HousingUnits,Apr 1 2020 Estimate
Darien,21499,Town,0919018850,2020 Census PL File,NA,Population,Apr 1 2020 Estimate
Darien,21926,Town,0919018850,DPH,DPH,Population Estimate,2022
Darien,21500,Town,0919018850,DPH,DPH,Population Estimate,2021
Darien,21527,Town,0919018850,DPH,DPH,Population Estimate,2020
Darien,22,Town,0919018850,Building Permits Survey,NA,New Housing Units,2020
Darien,159,Town,0919018850,Building Permits Survey,NA,New Housing Units,2021
Darien,63,Town,0919018850,Building Permits Survey,NA,New Housing Units,2022
Darien,20,Town,0919018850,Building Permits Survey,NA,New Housing Units,2023
Deep River,4429,Town,0913019130,PEP,2020,Population Estimate,Apr 1 2020 Estimate
Deep River,4419,Town,0913019130,PEP,2020,Population Estimate,2020
Deep River,4448,Town,0913019130,PEP,2021,Estimate Base,2020
Deep River,4438,Town,0913019130,PEP,2021,Population Estimate,2020
Deep River,4462,Town,0913019130,PEP,2021,Population Estimate,2021
Deep River,4412,Town,0913019130,PEP,2022,Estimate Base,2020
Deep River,4403,Town,0913019130,PEP,2022,Population Estimate,2020
Deep River,4441,Town,0913019130,PEP,2022,Population Estimate,2021
Deep River,4445,Town,0913019130,PEP,2022,Population Estimate,2022
